Sentiment,Review,Movie,ID
negative,"  15 years ago, when the original ""A Wrinkle in Time"" came out in 2003, the author, Madeleine L'Engle, knew that it was going to be bad before the negative reviews came out. Now with Ava DuVernay's adaptation of this ""A Wrinkle in Time,"" I seriously don't think that's going to change her mind about this, (if she was still here). The film is more underwhelming than 2012's ""John Carter"" and 2015's ""Tomorrowland,"" and the results are a weird mess. It's very easy to see that DuVernay did the best she can by bringing this classic novel to the big screen, but there are numerous of problems that are impossible to ignore.The film focuses on Meg Murry (Storm Reid), an outcast who lives with her mother, Dr. Kate Murry (Gugu Mbatha-Raw, who you may recognize her from the critical acclaimed episode of ""Black Mirror"" and most recently, ""The Cloverfield Paradox""), and her intelligent brother, Charles Wallace (Deric McCabe). Four years ago, Meg and Charles Wallace's father, Dr. Alex Murry, (Chris Pine) has disappeared without a trace, and Meg's been feeling nothing but pain, sadness, and doubt after that. Later, she, Charles Wallace, and their friend, Calvin O' Keefe (Levi Miller), encounters three mysterious travelers, Mrs. Whatsit (Reese Witherspoon), Mrs. Who (Mindy Kaling) and lastly Mrs. Which (Oprah Winfrey), and together they travel through different planets and universes to find their father.Let me just break down the problems with the film. The first problem is the soundtrack. I have admit to myself that I really like ""Pete's Dragon"" for its performances and the heart of the film, but if there's one complaint I have with the film, it's the soundtrack. I thought some of the songs don't seem to click in the film, and even I said the same with ""Suicide Squad,"" which its soundtrack was one of the real reasons why I hated the film. The soundtrack in ""A Wrinkle in Time,"" (which features new songs by Sade, Demi Lovato, and more), is nothing to be impressed. I'm not saying that the songs are bad, but they don't seem to work with the film.The second problem is the special effects. While some of the settings look pretty colorful to look at, the CGI effects, for the most part, looks unimpressive. The first time you see Oprah Winfrey as a 30-foot tall woman is really strange, (which I will explain more about the performances later). Then, there's a particular moment where we see our main characters have landed themselves on a planet, and we see flowers flying around; it reminded me of something in ""The Spiderwick Chronicles,"" (which I'm not a huge fan of that movie). Next, you see Reese Witherspoon transforming herself into a flying creature, and it's, once again, very strange to look at it. I would say there were a couple cool moments when it came down to the special effects, (which both of them happened near the end of the film), though.The third problem is the way how they developed these characters. I thought the introduction of Mrs. Whatsit, Mrs. Who, and Mrs. Which felt silly to me. Back to what I was saying about Oprah Winfrey, I find myself uncomfortable when I see her as a giant in this film, (although she wasn't always like that in the entire film). I'm not saying it's a bad performance by her, but it's definitely not her best one in my opinion, (even though I do like her in general). As with Meg and her family, they're actually quite possibly the best part of the film. The interaction between Chris Pine and Gugu Mbatha-Raw as husband and wife is nice, and so does the interaction between him and Storm Reid as father and daughter. It's just a shame that the film doesn't offer more insights on these characters.Storm Reid is terrific as Meg. She delivers every soul and energy in her character, and the way she performed onscreen is mind-blowing. I seriously cannot wait to see more films that have her in it. Some people, (such as Chris Stuckmann), have criticized Deric McCabe's performance as Charles Wallace, but for me I thought he was okay. I mean, watching him (spoiled alert) playing the dark side of his character, (which it happens near the end of the film), isn't perfect, but I do think he's got talent nevertheless. Levi Miller (""Better Watch Out"" and ""Jasper Jones"") does his best, but the film doesn't give him that much to do when he was playing the role of Calvin.I would have had a better experience with ""A Wrinkle in Time,"" if the story and characters were properly done. Or maybe if I didn't read the novel, I would have enjoyed it a lot more. I do think director Ava DuVernay is a wonderful filmmaker, and I like what she has to say in all of her movies, but I think I prefer if she keeps making more movies like ""Selma."" There are so many things I can't ignore in this film. The story is messy, the pacing is inconsistent, the editing is choppy, the writing is flawed and uneven, and the execution, (especially when it pulls out its message about love), feels flat and unconvincing. My full opinion: 5.1/10.",A Wrinkle in Time,3289
negative,  2 hours i will never get back,Annihilation,4395
negative,  2 points for great visuals - some of the shots are amazing.Everything else in this movie is absolutely awful. It's probably even worse then 'The Force Awakens',The Last Jedi,588
negative,"  2 Star Review:Years after her father's disappearance, Meg Murray comes across three celestial beings, who have traveled the universe to help Meg, her brother and her classmate find her father. A Wrinkle in Time is definitely a sight to behold. Throughout the film, the audience is treated to a visual spectacle with panoramic grandeur. At times, the film shines through to deliver to us the message of accepting oneself regardless of what flaws we think we may have and using that power of self worth to overcome the obstacles in life. The film, however, ends up trying too hard to convey that message and it doesn't help having the 3 celestial beings dressed up the way they are with all that makeup which adds a layer of campiness to movie that otherwise wants to be taken seriously. The acting is distracting during certain key moments along with clunky dialogue. While the film is to be commended for aiming high with such a powerful theme, it doesn't nearly reach the heights it was aiming for.",A Wrinkle in Time,3241
negative,  2.5 stars is generous,Annihilation,3999
negative,  2.5/5.0 stars - Grade: C,Annihilation,4764
negative,  64 years of watching movies under my belt and I still cannot understand when such a bad movie gets such great reviews. I could have stayed home warm in my bed watching MASH reruns with David Ogden Stiers and had a much more enjoyable evening. A waste of time.,The Shape of Water,8809
negative,"  87%? How much are they paying you? Oh it'll leave you pondering alright... ""What the Hell was that about/How are they going to end this one/And the point is....? Goes nowhere.",Annihilation,4008
negative,"  89% of audience enjoyed this??? Really? I must be out of touch with reality or the demographics of the audience have changed. I used to prioritize my viewing based on RT scores and other indicators, but this is yet another example of why I need to change my watching philosophy. The original Jumanji was fun, entertaining, etc. I could not help but think that this movie was primarily targeted for the teen-age crowd with little to entertain anyone over the mental age of 17. I like the actors individually and there were a couple (and only a couple) good lines (mostly delivered by Kevin Hart who was obviously the comic relief character). But the entire premise, execution, and plot was flat and did nothing to pique my interest. It is true that most sequels are poor attempts to capitalize of the popularity of the original, and this lives up to that. My advise: If you are over the mental age of 17, don't bother unless you don't mind plopping down $6 on cable and wasting almost two hours of your life. I'm sorry for the review, but I wish Hollywood (or Japan or China or whoever has bought the movie studios most recently) would focus more on plot, character development, and WRITING over cheap gags and special effects.",Jumanji,6232
negative,  92% tomatometer rating?? very telling who Rotten Tomatoes serves. Makes one skeptical of RT's reviews. As for the movie...only movie so far that i actually want my money back.,The Shape of Water,8510
negative,  93% you have got to be f*cking kidding me!!!! it was LAME.,The Last Jedi,729
negative,"  A 152 minute SNL skit about Star Wars. Poorly directed, poorly written and unbelievably poorly acted. For example, felt like I was watching Mark Hamill goof it up, instead of Luke Skywalker. Some good ideas are ruined by bad jokes, bad execution and tonal inconsistencies.",The Last Jedi,485
negative,"  A bad remake of ""The Beauty and the beast"". The Oscars won are just the demonstration of how poor the academy's judgmet can become when a diector makes a politcal film during the ""Trump era""...",The Shape of Water,8539
negative,"  A beautifully boring ride.It was really interesting to look at and experience, and some of the cameos were exciting to see. But, none of the characters came across as real people, the love story felt very contrived, and the main character never had a crisis of faith in himself or internal conflict. He came across as overly capable for each situation and almost impossible to relate with.",Ready Player One,1017
